"PID","type","value","weight","val_num"
501488,"uspaper","freedom",18,1
501488,"uspaper","rights",21,2
501488,"uspaper","liberty",22,3
501488,"uspaper","happiness",18,4
501488,"uspaper","religion",21,5
501488,"uspractice","god",20,6
501488,"uspractice","freedom",21,7
501488,"uspractice","values",21,8
501488,"uspractice","family",20,9
501488,"uspractice","rights",18,10
194010,"uspaper","freedom from oppression",17,1
194010,"uspaper","freedom of religion",21,2
194010,"uspaper","pursuit of happiness",18,3
194010,"uspaper","independence",24,4
194010,"uspaper","liberty",20,5
194010,"uspractice","independence",19,6
194010,"uspractice","privacy",19,7
194010,"uspractice","democracy",24,8
194010,"uspractice","equality",20,9
194010,"uspractice","consumerism",18,10
904428,"uspaper","religious freedom",20,1
904428,"uspaper","free speech",20,2
904428,"uspaper","freedom of the press",20,3
904428,"uspaper","equality",20,4
904428,"uspaper","military strength",20,5
904428,"uspractice","freedom of speech",20,6
904428,"uspractice","freedom of religion",20,7
904428,"uspractice","equality",20,8
904428,"uspractice","freedom of movement",20,9
904428,"uspractice","military strength",20,10
764252,"uspaper","justice",20,1
764252,"uspaper","liberty",20,2
764252,"uspaper","freedom",20,3
764252,"uspaper","rights",20,4
764252,"uspaper","sovereignty",20,5
764252,"uspractice","the rich",20,6
764252,"uspractice","racism",20,7
764252,"uspractice","injustice",20,8
764252,"uspractice","control",20,9
764252,"uspractice","manipulation",20,10
304891,"uspaper","free speech",29,1
304891,"uspaper","right to assemble",21,2
304891,"uspaper","freedom of religion",25,3
304891,"uspaper","right to bear arms",13,4
304891,"uspaper","liberty to be safe",12,5
304891,"uspractice","religious freedom",30,6
304891,"uspractice","freedom of speech",40,7
304891,"uspractice","freedom of entrepreneurship",3,8
304891,"uspractice","laws that keep citizens safe",19,9
304891,"uspractice","caring for citizens",8,10
341725,"uspaper","the future",20,1
341725,"uspaper","change",42,2
341725,"uspaper","progress",10,3
341725,"uspaper","action",18,4
341725,"uspaper","achievement",10,5
341725,"uspractice","democarcy",20,6
341725,"uspractice","conservative",20,7
341725,"uspractice","powerful",20,8
341725,"uspractice","equality",20,9
341725,"uspractice","work",20,10
880914,"uspaper","freedom",20,1
880914,"uspaper","equality",20,2
880914,"uspaper","progress",20,3
880914,"uspaper","justice",20,4
880914,"uspaper","hard work",20,5
880914,"uspractice","liberty",20,6
880914,"uspractice","justice",20,7
880914,"uspractice","pursue of happiness",20,8
880914,"uspractice","freedom",20,9
880914,"uspractice","truth",20,10
881868,"uspaper","freedon of speech",20,1
881868,"uspaper","freedom of religion",20,2
881868,"uspaper","self-protection",20,3
881868,"uspaper","right of assembly",20,4
881868,"uspaper","due process",20,5
881868,"uspractice","law and order",20,6
881868,"uspractice","free speech",20,7
881868,"uspractice","self protection",20,8
881868,"uspractice","checks and balances",20,9
881868,"uspractice","property ownership",20,10
944844,"uspaper","democracy",40,1
944844,"uspaper","arms",0,2
944844,"uspaper","speech",30,3
944844,"uspaper","education",30,4
944844,"uspaper","religion",0,5
944844,"uspractice","personal expression",20,6
944844,"uspractice","to love freely",20,7
944844,"uspractice","education",20,8
944844,"uspractice","home ownership",20,9
944844,"uspractice","business ownership",20,10
219369,"uspaper","democracy",20,1
219369,"uspaper","independence",20,2
219369,"uspaper","freedom",20,3
219369,"uspaper","equal rights",20,4
219369,"uspaper","separation church and state",20,5
219369,"uspractice","freedom",30,6
219369,"uspractice","democracy",40,7
219369,"uspractice","liberty",15,8
219369,"uspractice","trust",5,9
219369,"uspractice","honestly",10,10
906700,"uspaper","equality",10,1
906700,"uspaper","freedom",20,2
906700,"uspaper","democracy",40,3
906700,"uspaper","diversity",10,4
906700,"uspaper","unity",20,5
906700,"uspractice","capitalism/money/greed",60,6
906700,"uspractice","military strength/might",30,7
906700,"uspractice","rugged individualism",4,8
906700,"uspractice","hard work",4,9
906700,"uspractice","rule of law/justice",2,10
694652,"uspaper","freedom",62,1
694652,"uspaper","hope",10,2
694652,"uspaper","enthusiasim",9,3
694652,"uspaper","tradition",10,4
694652,"uspaper","unity",9,5
694652,"uspractice","freedom",29,6
694652,"uspractice","family",28,7
694652,"uspractice","education",0,8
694652,"uspractice","economy",28,9
694652,"uspractice","safety",15,10
972278,"uspaper","freedom of religion",20,1
972278,"uspaper","freedom of speech",20,2
972278,"uspaper","equality of citizens",20,3
972278,"uspaper","freedom from discrimination",20,4
972278,"uspaper","right to vote",20,5
972278,"uspractice","freedom to vote",20,6
972278,"uspractice","freedom of religion",20,7
972278,"uspractice","freedom of speech",21,8
972278,"uspractice","possession of firearms",20,9
972278,"uspractice","freedom from discrimination",19,10
914454,"uspaper","good",34,1
914454,"uspaper","values",22,2
914454,"uspaper","honesty",10,3
914454,"uspaper","morality",24,4
914454,"uspaper","sincerity",10,5
914454,"uspractice","thorough",17,6
914454,"uspractice","driven",20,7
914454,"uspractice","open",25,8
914454,"uspractice","truthful",25,9
914454,"uspractice","transparent",13,10
529943,"uspaper","freedom",35,1
529943,"uspaper","liberty for all",35,2
529943,"uspaper","justice",20,3
529943,"uspaper","working hard",5,4
529943,"uspaper","equal opportunity",5,5
529943,"uspractice","opportunities for all",10,6
529943,"uspractice","power",40,7
529943,"uspractice","innovation",20,8
529943,"uspractice","justice",10,9
529943,"uspractice","change",20,10
992297,"uspaper","freedom",20,1
992297,"uspaper","democracy",20,2
992297,"uspaper","justice",20,3
992297,"uspaper","equality",35,4
992297,"uspaper","unity",5,5
992297,"uspractice","democracy",20,6
992297,"uspractice","socialism",25,7
992297,"uspractice","justice",15,8
992297,"uspractice","rich richer",30,9
992297,"uspractice","equality",10,10
477989,"uspaper","individualism",20,1
477989,"uspaper","indepence",20,2
477989,"uspaper","self-determination",20,3
477989,"uspaper","opportunity",20,4
477989,"uspaper","respect",20,5
477989,"uspractice","equality",20,6
477989,"uspractice","freedom",20,7
477989,"uspractice","liberty",20,8
477989,"uspractice","diversity",20,9
477989,"uspractice","unity",20,10
803577,"uspaper","guns",20,1
803577,"uspaper","peace",15,2
803577,"uspaper","power",25,3
803577,"uspaper","democracy",20,4
803577,"uspaper","law",20,5
803577,"uspractice","determination",25,6
803577,"uspractice","power",25,7
803577,"uspractice","democracy",20,8
803577,"uspractice","passion",10,9
803577,"uspractice","money",20,10
269680,"uspaper","democracy",43,1
269680,"uspaper","equal opportunity",15,2
269680,"uspaper","tolerance",18,3
269680,"uspaper","promote general welfare",12,4
269680,"uspaper","domestic tranquility",12,5
269680,"uspractice","democracy",18,6
269680,"uspractice","equal opportunity",14,7
269680,"uspractice","fair taxation",4,8
269680,"uspractice","materialism",32,9
269680,"uspractice","individualism",32,10
787279,"uspaper","democracy",20,1
787279,"uspaper","equality",20,2
787279,"uspaper","liberty",20,3
787279,"uspaper","unity",20,4
787279,"uspaper","safety",20,5
787279,"uspractice","freedom",15,6
787279,"uspractice","free speech",25,7
787279,"uspractice","fair elections",25,8
787279,"uspractice","capitalism",25,9
787279,"uspractice","fair courts",10,10
903074,"uspaper","freedom to achieve",21,1
903074,"uspaper","limited government",24,2
903074,"uspaper","consent of the governed",23,3
903074,"uspaper","balance of powers",18,4
903074,"uspaper","guards against factions",14,5
903074,"uspractice","freedom to achieve",27,6
903074,"uspractice","world leader",22,7
903074,"uspractice","entrenched bureaucracy",21,8
903074,"uspractice","lost our way",11,9
903074,"uspractice","constitutional government",19,10
954055,"uspaper","freedom",20,1
954055,"uspaper","civil liberty",20,2
954055,"uspaper","right to bear arms",20,3
954055,"uspaper","capitalism",20,4
954055,"uspaper","pursuit of happiness",20,5
954055,"uspractice","funding wars",24,6
954055,"uspractice","rewarding illegals",13,7
954055,"uspractice","unfair elections",20,8
954055,"uspractice","promoting criminality",23,9
954055,"uspractice","going against the people",20,10
781218,"uspaper","i have no idea",5,1
781218,"uspaper","this country has lost its way",20,2
781218,"uspaper","cults and extremists are taking over",30,3
781218,"uspaper","the right has no values",30,4
781218,"uspaper","the country has regressed.",15,5
781218,"uspractice","rule of law",20,6
781218,"uspractice","freedom",20,7
781218,"uspractice","diversity",20,8
781218,"uspractice","equality",20,9
781218,"uspractice","religion",20,10
225884,"uspaper","free speech",11,1
225884,"uspaper","free to worship",23,2
225884,"uspaper","free to work",16,3
225884,"uspaper","individual freedom",25,4
225884,"uspaper","due process protecton",25,5
225884,"uspractice","freedom of speech",24,6
225884,"uspractice","freedom to work",21,7
225884,"uspractice","freedom of religion",18,8
225884,"uspractice","individual has rights",10,9
225884,"uspractice","due process",27,10
111071,"uspaper","justice",17,1
111071,"uspaper","equality",20,2
111071,"uspaper","freedom",23,3
111071,"uspaper","liberty",20,4
111071,"uspaper","rights",20,5
111071,"uspractice","freedom",23,6
111071,"uspractice","brave",11,7
111071,"uspractice","proud",9,8
111071,"uspractice","opportunity",21,9
111071,"uspractice","democracy",36,10
977060,"uspaper","world leader",40,1
977060,"uspaper","equal opportunity",10,2
977060,"uspaper","seperation of church and state",10,3
977060,"uspaper","democracy",20,4
977060,"uspaper","freedom",20,5
977060,"uspractice","equality",20,6
977060,"uspractice","freedom",0,7
977060,"uspractice","progress",20,8
977060,"uspractice","diversity",30,9
977060,"uspractice","power",30,10
759004,"uspaper","freedom",20,1
759004,"uspaper","democracy",20,2
759004,"uspaper","equality",20,3
759004,"uspaper","justice",20,4
759004,"uspaper","liberty",20,5
759004,"uspractice","democracy",30,6
759004,"uspractice","choice",20,7
759004,"uspractice","liberty",20,8
759004,"uspractice","strength",10,9
759004,"uspractice","justice",20,10
934299,"uspaper","equality",20,1
934299,"uspaper","individualism",20,2
934299,"uspaper","equality",20,3
934299,"uspaper","informality",20,4
934299,"uspaper","progress",20,5
934299,"uspractice","freedom",30,6
934299,"uspractice","equality",30,7
934299,"uspractice","fairness",30,8
934299,"uspractice","individualism",10,9
934299,"uspractice","progress",0,10
452954,"uspaper","freedom of speech",20,1
452954,"uspaper","freedom of religion",20,2
452954,"uspaper","freedom of choice",20,3
452954,"uspaper","freedom of equality",20,4
452954,"uspaper","freedom of justice",20,5
452954,"uspractice","opportunity",20,6
452954,"uspractice","worship",20,7
452954,"uspractice","beliefs",20,8
452954,"uspractice","customs",20,9
452954,"uspractice","race",20,10
470601,"uspaper","freedom of religious preference",20,1
470601,"uspaper","freedom of speech",20,2
470601,"uspaper","constitutional republic",20,3
470601,"uspaper","equality",20,4
470601,"uspaper","opportunity",20,5
470601,"uspractice","fairness",15,6
470601,"uspractice","equality",15,7
470601,"uspractice","opportunity",15,8
470601,"uspractice","government representation",30,9
470601,"uspractice","freedom",25,10
790778,"uspaper","truth",33,1
790778,"uspaper","justice",17,2
790778,"uspaper","religion",11,3
790778,"uspaper","equity",18,4
790778,"uspaper","compassion",21,5
790778,"uspractice","religious zealotry",15,6
790778,"uspractice","greed",69,7
790778,"uspractice","misogyny",6,8
790778,"uspractice","prejudice",6,9
790778,"uspractice","lies",4,10
762769,"uspaper","liberty",20,1
762769,"uspaper","unity",20,2
762769,"uspaper","equality",20,3
762769,"uspaper","self government",20,4
762769,"uspaper","diversity",20,5
762769,"uspractice","freedom of religion",20,6
762769,"uspractice","freedom of speech",30,7
762769,"uspractice","due process",10,8
762769,"uspractice","freedom of assembly",30,9
762769,"uspractice","democracy",10,10
669244,"uspaper","total freedom",60,1
669244,"uspaper","ability to choose",10,2
669244,"uspaper","ability to vote",10,3
669244,"uspaper","family",10,4
669244,"uspaper","ability to move about the country",10,5
669244,"uspractice","total freedom",60,6
669244,"uspractice","voting rights",10,7
669244,"uspractice","family",10,8
669244,"uspractice","living the life you want",10,9
669244,"uspractice","ability to come and go as you please",10,10
803986,"uspaper","freedpm of religion",7,1
803986,"uspaper","freedom of press",28,2
803986,"uspaper","everyone is created equal",8,3
803986,"uspaper","justice the same for everyone",16,4
803986,"uspaper","freedom to travel",41,5
803986,"uspractice","freedom of press",25,6
803986,"uspractice","freedom to travel",30,7
803986,"uspractice","freedom to make as much money as u want to",35,8
803986,"uspractice","freedom of religon",10,9
803986,"uspractice","shitty medical care",0,10
774362,"uspaper","prosperity",20,1
774362,"uspaper","equality",20,2
774362,"uspaper","freedom of speech",20,3
774362,"uspaper","due process",20,4
774362,"uspaper","right to arms",20,5
774362,"uspractice","freedom of speech",20,6
774362,"uspractice","equality",20,7
774362,"uspractice","lawful due process",20,8
774362,"uspractice","pursuit of prosperity",20,9
774362,"uspractice","right to arms",20,10
368930,"uspaper","freedom of speech",20,1
368930,"uspaper","freedom of religion",15,2
368930,"uspaper","freedom to bear arms",20,3
368930,"uspaper","freedom of press",29,4
368930,"uspaper","freedom to vote",16,5
368930,"uspractice","fairness for all",17,6
368930,"uspractice","freedom of speech",33,7
368930,"uspractice","justice for all",20,8
368930,"uspractice","right to bear arms",22,9
368930,"uspractice","liberty for all",8,10
867301,"uspaper","equal under law",30,1
867301,"uspaper","fairness",20,2
867301,"uspaper","acceptance",10,3
867301,"uspaper","equal rights",20,4
867301,"uspaper","free speech",20,5
