CaseId,WEIGHT,RND_00,RND_01,Q1A,Q1B,Q1C,Q1D,Q1E,Q2,Q2_TEXT,CONDITION1,CONDITION2,CONDITION3,ORDERA,ORDERB,ORDERC,ORDERD,ORDERE,Q3A,Q3B,Q3C,Q3D,Q4,Q5,Q6,Q7,NOV5,NOV7,NOV7_OE,PartyID7,PartyID5,IDEO,RELIG,RELIG_OE,ATTEND,STARTDT,ENDDT,duration,SURV_MODE,SURV_LANG,Device,GENDER,AGE,AGE4,AGE7,RACETHNICITY,EDUC5,MARITAL,EMPLOY,INCOME,INCOME4,INCOME9,STATE,REGION4,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE,HHSIZE,HH01,HH25,HH612,HH1317,HH18OV
6190,0.44393269,1,0,Religion,Speech,Assembly,Thought,Political,1,Religion,,The United States of America is upholding the promise of religious freedom all religions practiced here,,2,4,5,3,1,4,5,4,4,4,4,5,2,4,2,,5,4,4,1,,8,11/21/2024 9:12,11/21/2024 9:33,21,2,1,Smartphone,1,72,4,6,1,3,2,5,7,2,4,MN,2,4,1,1,1,1,4,1,#NULL!,#NULL!,#NULL!,#NULL!,1
6198,0.38391163,1,0,honestly,truth,protection,justice,prosperity,1,honestly,,Donald trumps a criminal !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,1,5,4,3,2,6,6,5,4,4,3,6,2,4,1,,3,2,4,2,,1,11/20/2024 9:41,11/20/2024 9:48,7,2,1,Desktop,1,65,4,6,4,3,1,5,15,4,8,CA,4,9,1,1,1,1,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
6211,1.94844080,2,1,Freedom,Truth,Honesty,Personal rights,Safety,4,Personal rights,,,"Freedom to own guns. Freedom of speech. Freedom to own property. Freedom of religion. Freedom, freedom",4,5,3,2,1,7,7,7,1,4,1,1,6,4,3,Kennedy,5,4,3,1,,1,11/20/2024 16:35,11/20/2024 16:42,8,2,1,Desktop,1,72,4,6,4,2,2,5,11,3,6,OR,4,9,1,1,1,1,2,2,#NULL!,#NULL!,#NULL!,#NULL!,2
6215,0.76298622,1,1,freedom,equality,dream,support,faith,1,freedom,,"they are banning books and but also allowing anyone to say anything whether it is true or not and confusing the population.  it is a difficult time.  Also, attacking people for who they love or who they want to be.",,1,5,4,3,2,6,6,6,3,2,4,3,5,1,#NULL!,,3,2,3,2,,3,11/20/2024 16:19,11/20/2024 16:25,6,2,1,Desktop,1,52,3,4,1,4,1,1,15,4,8,MO,2,4,1,1,1,1,2,6,#NULL!,#NULL!,#NULL!,#NULL!,6
6222,0.82978966,1,0,freedom,opportunity,democracy,competition,nationalism,1,freedom,,"Government overreaching, too many rules and censorship. Especially in California, law is established to punished those who obeys it.",,5,3,4,1,2,7,7,7,1,2,2,1,7,4,2,,4,3,4,1,,7,11/19/2024 16:12,11/19/2024 16:17,6,2,1,Desktop,1,46,3,4,6,4,1,1,18,4,9,CA,4,9,1,1,1,1,3,6,#NULL!,#NULL!,1,1,4
6228,0.33424826,2,1,Freedom of speech,Constitutional rights,Equal rights,Better opportunities,Equality,1,Freedom of speech,,,"Freedom of speech is the ability by citizens to commend or criticize anything they agree or disagree with. Yes, this may include some horrific opinions but violence should not occur in any fashion",3,2,1,4,5,6,6,6,3,3,4,4,2,4,1,,1,1,3,2,,1,11/20/2024 9:39,11/20/2024 9:46,7,2,1,Desktop,2,64,4,5,1,3,1,5,15,4,8,NY,1,2,1,1,1,1,3,2,#NULL!,#NULL!,#NULL!,#NULL!,2
6229,0.65214438,0,0,Free speech,Democratic representation,Democratic three Branches,Voting rights,Pursuit of happiness,3,Democratic three Branches,"I believe that the US in NOT living up to is promise of three distinct, independent branches of the government. One branch should NOT be allowed to bully and control members of the other two branches.",,,4,3,1,5,2,6,7,7,2,3,2,2,3,4,1,,3,2,3,1,,2,11/21/2024 11:05,11/21/2024 11:21,17,2,1,Desktop,2,64,4,5,1,5,1,1,17,4,9,NY,1,2,1,1,1,1,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
6237,0.24521084,2,1,Common defense,General welfare,Liberty,Justice,Freedom,2,General welfare,,,"No one is struggling to survive, everyone is fed and housed. The overall wellbeing and interests of the public as a whole are taken care of.",2,1,4,3,5,7,7,6,1,1,1,1,7,4,1,,1,1,1,9,,1,11/22/2024 9:28,11/22/2024 9:33,5,2,1,Smartphone,1,39,2,3,1,3,5,1,18,4,9,CA,4,9,1,1,1,1,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
6241,0.98132305,1,0,Video games,My family,My friends,My guns,My wife’s,2,My family,,They do not listen to my family’s opinions. They don’t pay enough attention. My family always have to speak out,,2,3,4,1,5,3,3,3,3,2,3,4,3,98,#NULL!,,4,3,4,11,,1,11/24/2024 3:18,11/24/2024 3:21,3,2,1,Smartphone,1,18,1,1,5,1,5,4,10,2,6,NC,3,5,1,1,1,1,2,6,#NULL!,#NULL!,#NULL!,#NULL!,7
6243,1.62584684,0,1,Religious freedom,Selfdefence right,Personal freedom,Freedom of speech,Dignified life,1,Religious freedom,Religious groups are allowed to build houses of worship. They are insured personal day off to celebrate their religious holidays. People are allowed to wear their religious clothes.,,,4,2,1,5,3,7,7,6,4,3,4,5,5,4,3,Jill Stein,3,2,3,6,,9,11/19/2024 18:21,11/19/2024 18:30,9,2,1,Smartphone,2,44,2,3,3,4,1,7,14,4,8,TX,3,7,1,1,1,1,3,6,0,0,1,2,3
6249,0.84998770,0,1,Integrity with our word and upholding commitments to the American people and the world,"Transparency in government, and business( private or public)regarding decision making",Accountability bring accountab for actions taken,Compassion for Americans as well as others who are not American,"Service minded , not just within our country but also being of service to other countries in need g of service even when there is morning in our for the US",1,Integrity with our word and upholding commitments to the American people and the world,"Concerted efforts to address climate change
Offering and providing support to current world allies and also attempting to create in roads with leaders with who we are not yet allied
Challenging domestic policies that further exacerbate inequitable access to basic needs including education, healthcare, food and housing
Foreign policy that IS NOT isolationist in nature
Follow through on commitments made during election campaign",,,3,4,5,1,2,5,2,2,6,5,7,6,5,4,1,,1,1,3,7,,6,11/19/2024 19:25,11/30/2024 9:37,17,2,1,Smartphone,2,51,3,4,1,5,1,1,17,4,9,CA,4,9,1,1,1,1,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
6261,3.35844515,0,0,Compassion,Boldness,Acceptance,Honesty,Repect,4,Honesty,"Speak your heart tell the truth. 
Be honest even when it's uncomfortable

Helps express yourself ...",,,1,2,3,5,4,5,5,5,5,3,4,4,5,4,3,Kennedy,6,5,3,10,,1,11/20/2024 11:33,11/22/2024 19:12,4,2,1,Smartphone,2,40,2,3,4,3,3,1,7,2,4,CA,4,9,1,1,1,4,2,4,#NULL!,#NULL!,1,2,1
6262,0.37313933,1,1,Individualism,Equality,Liberty,Diversity,Self Government,3,Liberty,,"The U.S. Has the largest number of prisons and prisoners in the world and black men vastly outnumber other races in prison. 

Women's rights are being taken and women are forced to carry pregnancies they may not want to. 

The rich do not get criminalized like poor and middle class Americans. When a poor person steals they go to jail, fined, pay fees. When a rich person steals, they don't face the same consequences and often times never see the inside of a courtroom. 

I feel like the only people that truly have liberty in this country are rich white men and white men in general and for decades they've been deciding what to do with the rest of us.",,4,5,3,1,2,7,7,7,1,4,2,1,7,4,1,,1,1,1,12,,2,11/21/2024 1:14,11/21/2024 1:26,12,2,1,Smartphone,2,39,2,3,4,3,5,2,9,2,5,TX,3,7,1,1,2,1,4,4,#NULL!,#NULL!,#NULL!,#NULL!,4
6263,0.75673322,1,0,Freedom,Opportunity,Equality,Happiness,Life,1,Freedom,,The freedom to express yourself as you please. As long as one can accept responsibility for what they do or say.,,1,4,5,2,3,5,5,5,3,3,4,4,5,4,2,,6,5,2,2,,2,11/20/2024 23:52,11/20/2024 23:57,5,2,1,Smartphone,1,50,3,4,6,3,1,1,18,4,9,IL,2,3,1,1,1,1,4,3,#NULL!,#NULL!,1,#NULL!,2
6264,0.20050141,0,1,Honesty,Love,Compassion,Justice,Generosity,2,Love,The United States is living up to its promise of love by helping other countries fight wars that we don't belong in.,,,5,2,4,1,3,5,5,5,5,2,4,6,5,1,#NULL!,,1,1,1,12,,3,11/22/2024 7:40,11/22/2024 7:48,8,2,1,Smartphone,1,41,2,3,2,3,5,6,6,1,3,MI,2,3,1,1,1,1,3,3,#NULL!,#NULL!,#NULL!,#NULL!,3
6268,0.42414843,2,1,Freedom of speech,States rights,Freeedom of religion,Voting rights,Pursuit of happiness,4,Voting rights,,,Democracy allows all adults to choose representation based on kindred beliefs to stand up for them in government.  If done properly the country understands and makes policy based on the wants and needs of the majority.,4,2,3,1,5,6,3,3,5,4,3,3,5,4,1,,3,2,3,2,,2,11/23/2024 6:15,11/23/2024 6:27,12,2,1,Smartphone,2,57,3,5,1,3,1,1,14,4,8,NH,1,1,1,1,2,1,3,2,0,0,0,0,2
6272,0.61639935,2,0,Freedom of speech,Democracy,Laws,Justice,“Equality”,1,Freedom of speech,,,Freedom of speech is supposed to allow everyone the right to express their opinions and ideas without the government interfering.,4,3,2,5,1,5,6,6,1,1,1,1,7,1,#NULL!,,4,3,-1,12,,1,11/19/2024 22:23,11/19/2024 22:31,9,2,1,Smartphone,2,28,1,2,2,3,5,7,9,2,5,MD,3,5,1,1,2,1,4,4,#NULL!,#NULL!,#NULL!,#NULL!,4
6277,0.19682051,1,0,All people are equal,Every individual has opportunity for success,Freedom from authoritarianism and dictators,Freedom of and from religion,Every individual’s voice is equal and matters,1,All people are equal,,"The Trump administration has been vocal about their plans of repealing LGBTQ rights, as well as women’s rights and the rights of other marginalized communities. The writers and backers of Project 2025—many of whom are in Trump’s cabinet, have also mentioned repealing the 19th amendment.",,2,5,4,1,3,7,7,7,1,1,1,1,7,4,1,,1,1,1,14,Pagan,1,11/20/2024 8:54,11/20/2024 10:41,10,2,1,Smartphone,1,23,1,1,1,3,5,2,14,4,8,OH,2,3,1,1,2,1,4,3,#NULL!,#NULL!,#NULL!,#NULL!,3
6284,0.40167279,0,0,Guidance and encouragement,Safe places,Effective Education,Proper nutrition and exercise,98,2,Safe places,There should be more work done to ensure safe and secure places to live. Homelessness should be at a bare minimum.,,,2,1,5,3,4,7,6,7,2,4,3,4,7,4,1,,1,1,5,1,,8,11/22/2024 8:34,11/22/2024 8:45,11,2,1,Smartphone,2,59,3,5,2,3,3,7,11,3,6,MD,3,5,1,1,1,3,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
6287,0.62222209,2,1,Democracy,Equality,Liberty,Diversity,Law,1,Democracy,,,The Liberty to choose and being  chosen to rule the country or who will rule without any fear at all.,4,5,1,3,2,6,5,5,6,4,5,6,3,1,#NULL!,,4,3,1,2,,3,11/20/2024 18:43,11/20/2024 18:51,7,2,1,Smartphone,1,31,2,2,4,4,5,1,12,3,7,NV,4,8,1,1,1,#NULL!,4,1,#NULL!,#NULL!,#NULL!,#NULL!,1
6301,0.76601982,1,1,The government of the country will be guided by the constitution and the rule of law,"The rule of law and constitution are paramount to an individual’s personal interests-financial, political","Each individual is entitled to the same rights, privileges and opportunities as others and the government should promote, not interfere with, that principle",America does not isolate itself but is outward looking to ensure we are not negatively impacting non-Americans by blindly pursuing our own interests,"The US government is by and for the people. While individual interests and rights are to be protected the country should be governed to ensure that no individual’s or groups interests are protected more than others on the basis of gender, wealth, status, race or other characteristics",1,The government of the country will be guided by the constitution and the rule of law,,"Too many in the government has put their personal Financial and personal interests first. They lie, cheat and steal to violate the law and enrich themselves at the expense of the country and are willing to twist and/or ignore the constitution to avoid accountability. Norms and traditions which were developed over time to help guide ethical behavior are dismissed and ignored. Individual’s and individual group’s interests are trampled. Interpretations of the law and legal precedent are not rooted in sound intellectual principle and analysis but are solely outcome driven.",,2,4,3,5,1,7,6,5,2,2,3,1,6,4,1,,1,1,2,5,,2,11/24/2024 8:18,11/24/2024 8:31,14,2,1,Smartphone,2,67,4,6,2,5,1,5,16,4,9,CO,4,8,1,1,1,1,4,2,0,0,0,0,2
6304,0.46789096,2,0,Integrity,Honesty,Morality,Trust,Values,3,Morality,,,"Having high values and decency to make the right choices for the people - all PEOPLE of the US.  To do no harm in defense of country, its people, citizens and to instill hope for a fair and equitable system of laws and justice for all.  To protect the US and the world from foreign and domestic terrorists.  Decency and trust is integral to ensure that corruption and bad actors are not making the national decisions that impact so many of us.  To be upright and just with decisions that affect all, not just the rich donors.  Honor and showing through action that all people matter in the US, not just those who support for the sake of getting ahead and lining their pockets for their will and not the will of the people.",4,5,1,3,2,7,7,7,1,5,1,1,7,4,1,,1,1,3,1,,8,11/19/2024 22:46,11/19/2024 23:00,14,2,1,Desktop,2,63,4,5,2,3,5,5,13,3,7,VA,3,5,0,1,1,1,2,1,#NULL!,#NULL!,#NULL!,#NULL!,1
6310,0.83672973,0,1,Diversity,Accountability,Innovation,Courage,Integrity,2,Accountability,Adherence to the Constitution and rule of law. Elected officials fighting for what the majority of citizens need to maintain decent lives,,,4,1,2,3,5,6,2,5,5,5,4,5,3,4,1,,1,1,3,11,,1,11/21/2024 9:44,11/21/2024 9:52,9,2,1,Smartphone,2,62,4,5,1,3,4,1,13,3,7,VA,3,5,1,1,2,2,4,2,0,0,0,0,2
6318,1.72049816,1,0,Opportunity,Freedom of religion,Ability to address grievances,Freedom to bear arms,Freedom of speech,1,Opportunity,,The United States needs to make affordable health care and education available to every CITIZEN.  I would like to see more emphasis on non-college job opportunities.,,4,2,3,5,1,4,7,5,1,5,2,6,5,4,2,,6,5,4,1,,2,11/20/2024 12:38,11/20/2024 12:46,8,2,1,Desktop,2,77,4,7,1,3,1,5,11,3,6,AL,3,6,1,1,1,1,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
6321,0.82913920,2,0,All people have rights,We should vote for our government,No state religion shall be established,There are established procedures for governing the nation,The justice system should work the same for all,1,All people have rights,,,"All persons in the country should have equal right to the benefits of living in the US without respect to race, religion, gender, finance",1,3,4,5,2,6,5,2,5,1,4,1,5,4,1,,1,1,1,9,,2,11/19/2024 21:31,11/19/2024 21:44,14,2,1,Smartphone,2,56,3,5,1,5,2,2,6,1,3,MS,3,6,1,1,1,1,4,1,#NULL!,#NULL!,#NULL!,#NULL!,1
6330,0.64420949,1,0,Freedom,Equality,Liberty,Pursuit of happiness,Integrity,1,Freedom,,It is not a free state when others are allowed to impose their values on your life and well being.  We must strive to bring that freedom back for all Americans,,1,2,4,3,5,6,6,5,3,4,2,2,6,4,1,,1,1,2,1,,3,11/19/2024 17:02,11/19/2024 17:06,4,2,1,Smartphone,1,70,4,6,1,4,3,1,12,3,7,IL,2,3,1,1,1,1,4,1,0,0,0,0,1
6333,0.71574308,0,0,Democracy,Equality,Freedom,Protection,Free speech,3,Freedom,Freedom is practiced through freedom of speech. The right to publicize articles without being constrained by propaganda and being forced to only discuss one topic controlled by the government. The right to work and own a house.,,,4,5,2,1,3,6,6,6,2,1,2,3,6,4,1,,3,2,3,2,,6,11/19/2024 18:36,11/19/2024 18:40,5,2,1,Smartphone,1,50,3,4,4,3,1,1,18,4,9,CA,4,9,1,1,1,1,4,6,#NULL!,#NULL!,#NULL!,#NULL!,6
6346,0.41494401,0,0,Freedom of relgion,Freedom of Speech,indpendence from kings,Voting for leaders,sovereignty,3,indpendence from kings,Americans can vote for their representation. The 3 branches of government should ensure that power is not consolidated to one person,,,5,2,1,3,4,5,5,5,3,4,3,3,2,4,1,,2,1,3,12,,3,11/21/2024 22:47,11/24/2024 13:14,4,2,1,Desktop,2,61,4,5,1,4,1,1,15,4,8,CT,1,1,1,1,1,1,3,3,0,0,0,0,3
6350,0.16711707,2,1,freedom,equality,safety,integrity,wisdom,1,freedom,,,The right to do (within the framework of the constitution) what you want. To be free to vote and serve religion as seen fit.,2,1,3,4,5,5,7,6,3,4,4,4,3,4,1,,4,3,3,2,,2,11/23/2024 20:40,11/29/2024 13:12,11,2,1,Desktop,1,61,4,5,1,3,1,1,13,3,7,SD,2,4,1,1,1,1,2,2,#NULL!,#NULL!,#NULL!,#NULL!,2
6352,1.25612487,2,0,freedom of speech,unlawful persecution,all created equal,pursuit of liberty,bear arms,1,freedom of speech,,,"speak out against unlawful persecution.
right to pursue your religious beliefs
equal justice for all",2,3,4,1,5,7,7,7,3,2,1,1,7,4,2,,7,5,3,1,,6,11/19/2024 20:20,11/19/2024 20:30,10,2,1,Desktop,2,79,4,7,1,4,1,5,12,3,7,TN,3,6,0,1,1,1,2,2,0,0,0,0,2
6354,1.02456968,0,1,The means of common Sense,For everyone to have integrity,For everyone to be sociable,For people to not be scared to go outside of their house,Last but not least honesty,3,For everyone to be sociable,What I mean by that is neighbors and general people who have social parties tends to make everyone feel comfortable,,,3,2,1,4,5,3,3,3,3,2,4,4,5,4,2,,6,5,3,11,,1,11/20/2024 12:09,11/20/2024 12:14,6,2,1,Smartphone,2,28,1,2,1,1,5,1,2,1,1,MO,2,4,0,1,2,4,4,4,#NULL!,1,1,#NULL!,2
6356,0.49858226,0,0,Protect,Serve,Values,Caring,Love,1,Protect,Protect our citizens by hiring police officers and emergency response personnel and nurses and doctors and teachers and attorneys.  Having an inclusive environment where everyone who is prepared will be given the opportunity to apply,,,4,2,1,5,3,6,7,7,1,5,2,2,7,4,2,,7,5,3,2,,2,11/20/2024 16:43,11/20/2024 16:50,6,2,1,Smartphone,1,61,4,5,4,3,1,1,14,4,8,FL,3,5,1,1,1,1,3,4,0,0,0,0,4
6362,2.03725463,0,0,value of libery,individualism,equility,unity,self government,3,equility,all citizens are suppsed to be eaqual   all should be allowed to follow their beliefs have government for and by the people,,,3,5,4,1,2,4,4,4,4,5,4,4,6,4,1,,2,1,4,2,,7,11/19/2024 16:28,11/19/2024 16:41,13,2,1,Desktop,2,67,4,6,1,2,3,1,13,3,7,WI,2,3,1,1,1,1,4,3,#NULL!,#NULL!,#NULL!,#NULL!,3
6364,0.59182244,1,1,integrity,moral,honesty,hardwork,enthic,4,hardwork,,Hardwork is the foundation of anyone's success.  Hardwork can help anyone to achieve their dreams in America.,,5,2,3,4,1,5,5,5,4,4,4,6,5,4,1,,4,3,4,10,,2,11/20/2024 19:12,11/20/2024 19:15,3,2,1,Desktop,1,48,3,4,1,3,1,1,15,4,8,OK,3,7,1,1,1,1,4,6,#NULL!,#NULL!,1,1,4
6368,0.13442927,2,0,Finance,Moral,Trust,Stability,Peace,1,Finance,,,"Lower prices in general, money wise food, gas insurance products, housing, better paid jobs. Stabilities in elderly",5,3,4,2,1,6,6,6,1,4,1,1,7,4,2,,6,5,4,2,,9,11/19/2024 20:53,11/19/2024 21:02,10,2,1,Smartphone,2,64,4,5,4,3,1,6,13,3,7,FL,3,5,1,1,1,1,4,5,#NULL!,#NULL!,2,#NULL!,3
6370,1.21539754,1,0,Freedom,Liberty,Democracy,Equality,Opportunity,1,Freedom,,The native Americans are being pushed out of the country and they are the owners of this country and deserve freedom more than all of us,,4,2,3,1,5,7,7,7,4,5,4,4,7,1,#NULL!,,2,1,3,2,,2,11/22/2024 21:31,11/22/2024 22:53,3,2,1,Smartphone,2,24,1,1,4,1,5,1,12,3,7,CA,4,9,1,1,2,1,4,6,#NULL!,1,#NULL!,#NULL!,5
6373,1.31584275,1,0,Freedom,Equality,Democracy,Justice,Opportunity,2,Equality,,The U.S. often falls short of its promise of equality due to systemic issues such as racial and economic disparities,,2,5,1,4,3,7,7,2,1,4,4,4,6,4,2,,2,1,3,6,,9,11/23/2024 18:25,11/23/2024 18:57,31,2,1,Smartphone,2,51,3,4,6,3,1,7,18,4,9,MD,3,5,1,1,1,1,4,3,0,0,0,0,3
6378,0.85988286,0,1,Freedom,Equality,Ingenuity,Independence,Hard-working,1,Freedom,"Overall, I think our laws allow for the freedom to do the things you want, as long as it doesn't infringe or harm others.",,,1,3,5,2,4,5,5,3,3,3,3,5,3,4,1,,2,1,3,9,,1,11/19/2024 17:02,11/19/2024 17:14,12,2,1,Desktop,1,44,2,3,1,4,5,1,13,3,7,MN,2,4,1,1,1,2,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
6380,0.63261947,1,0,Equality,Self reliance,Individualism,Democracy,Competition,4,Democracy,,"Religion has been brought into democracy. Religious political leaders are making choices for the people, when the US is more than just Christian. We are a melting pot of religions, cultures, and races.",,1,2,4,5,3,6,5,5,3,1,3,3,3,4,1,,1,1,1,11,,2,11/20/2024 14:10,11/20/2024 14:20,9,2,1,Tablet,1,30,2,2,4,4,5,4,15,4,8,MO,2,4,1,1,1,1,4,6,#NULL!,#NULL!,#NULL!,#NULL!,5
6387,0.76531419,2,1,Representation,Forward thinking/evolution,Independence,Integrity,Freedom,5,Freedom,,,Unrestricted self determinence in order to provide individuals and communities with a life that they choose. Without choice freedom does not exist.,2,3,5,4,1,7,7,7,1,1,2,1,7,4,3,Claudia De la Cruz; Party for Socialism and Liberation,3,2,1,9,,2,11/19/2024 18:48,11/19/2024 18:52,5,2,1,Desktop,2,29,1,2,1,5,5,2,11,3,6,MN,2,4,1,1,2,3,4,2,#NULL!,#NULL!,#NULL!,#NULL!,1
6398,0.27533155,1,0,Liberty,Freedom,pursuit of happiness,Justice,equal opportunity,2,Freedom,,"European came to this country to get freedom from the monarchy in their home country.  However, they did not believe that people of color specifically Black people deserved this same freedom.  This country continues to systematically discriminate against Black people and other people of color.",,4,3,2,1,5,5,7,6,4,2,2,1,6,4,1,,1,1,3,2,,2,11/19/2024 16:52,11/19/2024 17:03,11,2,1,Desktop,2,54,3,4,2,4,1,1,18,4,9,CA,4,9,1,1,1,1,3,2,#NULL!,#NULL!,#NULL!,#NULL!,2
6399,0.45584633,1,1,Freedom,justice,Working your way to the top,Perfection,Half truths,1,Freedom,,Judgements on handicaps.  We don't make our own decisions they are influenced by others.  It makes an unfaiir system.  One written based on christianity based only on a promise of heaven.  We let riches guide us based on having eternity. It flaws us makes us step on One another.,,3,5,1,4,2,7,7,7,1,3,2,1,7,1,#NULL!,,3,2,1,13,,1,11/27/2024 19:24,11/27/2024 19:37,13,2,1,Smartphone,1,50,3,4,1,3,1,6,1,1,1,CA,4,9,1,1,2,3,4,2,#NULL!,#NULL!,#NULL!,#NULL!,2
6402,0.51481715,1,0,Honesty,Fairness,Protect all citizens,freedom of religion,Defend weak countries,3,Protect all citizens,,The leaders of FEMA have overlooked Trump homes during the hurricanes.  The Pres and VP have taken money from FEMA and used it for the Green New Deal.  The immigrants have been given hotel rooms and gift cards and our homeless are left to die.,,3,5,2,1,4,6,6,6,2,4,2,5,7,4,2,,7,5,4,2,,4,11/20/2024 9:09,11/20/2024 9:28,19,2,1,Desktop,2,76,4,7,1,3,3,5,10,2,6,OH,2,3,1,1,1,1,2,1,#NULL!,#NULL!,#NULL!,#NULL!,1
